family	case	revision	rep	latency_ns	ops_per_sec	mib_per_sec	p50_us	p90_us	p99_us	ttfb_p90_us	wall_seconds	cache_hits	cache_misses	cache_writes	read_errors	write_errors	timeouts	hit_avg_ms	write_avg_ms	request_errors	case_request_errors	error_detail	ops_expected	ops_success	statuses
criterion	sha256/64	after	2	78.76047406500803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	sha256/64	after	3	78.70150064816728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	sha256/65536	before	1	23381.70014516858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	sha256/65536	before	2	23580.515605875153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	sha256/65536	before	3	23064.3298788242	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	sha256/65536	after	1	23130.805185993293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	sha256/65536	after	2	23017.591860465116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	sha256/65536	after	3	23055.795755750965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	sha512/1024	before	1	905.3384173297966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	sha512/1024	before	2	927.2144238798398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	sha512/1024	before	3	907.6196041975875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	sha512/1024	after	1	904.7791310412038	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	sha512/1024	after	2	901.1010207170971	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	sha512/1024	after	3	924.2039919490104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	sha512/64	before	1	227.92960175966658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	sha512/64	before	2	227.8158564539176	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	sha512/64	before	3	228.63529378020138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	sha512/64	after	1	228.2021107376751	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	sha512/64	after	2	228.20346458037295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	sha512/64	after	3	228.24629913010017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	sha512/65536	before	1	39627.94778963414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	sha512/65536	before	2	39685.2626342711	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	sha512/65536	before	3	40300.80156628685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	sha512/65536	after	1	39596.22746884576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	sha512/65536	after	2	39473.05203846154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	sha512/65536	after	3	39742.3875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	xml_element_escape_heavy	before	1	50.95677246498311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	xml_element_escape_heavy	before	2	1708.4944328276615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	xml_element_escape_heavy	before	3	50.68808259763182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	xml_element_escape_heavy	after	1	50.85104449426497	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	xml_element_escape_heavy	after	2	50.6933164232065	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	xml_element_escape_heavy	after	3	52.77225327333346	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	xml_list_100_objects	before	1	35291.65714285715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	xml_list_100_objects	before	2	35131.97282608696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	xml_list_100_objects	before	3	35111.40693778152	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	xml_list_100_objects	after	1	35165.708389620624	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	xml_list_100_objects	after	2	35098.32622559894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
criterion	xml_list_100_objects	after	3	35596.04951298701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sustained-writeback	writeback/c32/get	before	1	NA	11109.41	6342.02	1439.0	6358.0	20780.0	5937.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	16384	16384	"{""200"": 16384}"
sustained-writeback	writeback/c32/get	before	2	NA	6824.02	3895.62	1007.0	6743.0	18392.0	6506.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	16384	16384	"{""200"": 16384}"
sustained-writeback	writeback/c32/get	before	3	NA	11927.22	6808.89	1259.0	6252.0	15480.0	5948.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	16384	16384	"{""200"": 16384}"
sustained-writeback	writeback/c32/get	after	1	NA	5323.02	3038.75	1019.0	8599.0	35476.0	8348.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	16384	16384	"{""200"": 16384}"
sustained-writeback	writeback/c32/get	after	2	NA	5236.77	2989.51	1120.0	9257.0	39776.0	9118.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	16384	16384	"{""200"": 16384}"
sustained-writeback	writeback/c32/get	after	3	NA	6480.61	3699.58	1231.0	7767.0	24555.0	7544.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	16384	16384	"{""200"": 16384}"
sustained-writeback	writeback/c32/head-hit	before	1	NA	12088.73	0.0	46.0	7005.0	21467.0	7005.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	16384	16384	"{""200"": 16384}"
sustained-writeback	writeback/c32/head-hit	before	2	NA	12245.68	0.0	64.0	6924.0	15553.0	6924.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	16384	16384	"{""200"": 16384}"
sustained-writeback	writeback/c32/head-hit	before	3	NA	13322.85	0.0	58.0	6641.0	15960.0	6640.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	16384	16384	"{""200"": 16384}"
sustained-writeback	writeback/c32/head-hit	after	1	NA	10561.1	0.0	70.0	7759.0	19639.0	7758.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	16384	16384	"{""200"": 16384}"
sustained-writeback	writeback/c32/head-hit	after	2	NA	9738.32	0.0	900.0	8254.0	17223.0	8253.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	16384	16384	"{""200"": 16384}"
sustained-writeback	writeback/c32/head-hit	after	3	NA	10237.66	0.0	177.0	7735.0	19118.0	7733.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	16384	16384	"{""200"": 16384}"
sustained-writeback	writeback/c32/head-miss	before	1	NA	6369.93	0.0	4769.0	6506.0	16467.0	6505.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	16384	16384	"{""404"": 16384}"
sustained-writeback	writeback/c32/head-miss	before	2	NA	6363.26	0.0	4612.0	7565.0	18282.0	7557.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	16384	16384	"{""404"": 16384}"
sustained-writeback	writeback/c32/head-miss	before	3	NA	5904.25	0.0	5005.0	7611.0	18769.0	7610.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	16384	16384	"{""404"": 16384}"
sustained-writeback	writeback/c32/head-miss	after	1	NA	6628.83	0.0	4621.0	6938.0	17956.0	6938.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	16384	16384	"{""404"": 16384}"
sustained-writeback	writeback/c32/head-miss	after	2	NA	6308.89	0.0	4629.0	7570.0	20021.0	7570.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	16384	16384	"{""404"": 16384}"
sustained-writeback	writeback/c32/head-miss	after	3	NA	5442.42	0.0	4771.0	8097.0	39830.0	8091.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	16384	16384	"{""404"": 16384}"
sustained-writeback	writeback/c32/mixed	before	1	NA	4989.1	2279.88	756.0	14621.0	93841.0	14253.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	16384	16384	"{""200"": 13108, ""404"": 3276}"
sustained-writeback	writeback/c32/mixed	before	2	NA	4122.39	1883.82	695.0	9893.0	85858.0	9798.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	16384	16384	"{""200"": 13108, ""404"": 3276}"
sustained-writeback	writeback/c32/mixed	before	3	NA	4227.7	1931.94	423.0	10357.0	80440.0	10207.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	16384	16384	"{""200"": 13108, ""404"": 3276}"
sustained-writeback	writeback/c32/mixed	after	1	NA	2848.47	1301.67	747.0	16812.0	187673.0	16647.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	16384	16384	"{""200"": 13108, ""404"": 3276}"
sustained-writeback	writeback/c32/mixed	after	2	NA	2745.95	1254.83	1158.0	18849.0	169987.0	18708.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	16384	16384	"{""200"": 13108, ""404"": 3276}"
sustained-writeback	writeback/c32/mixed	after	3	NA	2905.55	1327.76	1053.0	17205.0	163886.0	16998.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	16384	16384	"{""200"": 13108, ""404"": 3276}"
sustained-writeback	writeback/c32/put	before	1	NA	322.6	184.16	84.0	284080.0	1531386.0	284078.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	16384	16384	"{""200"": 16384}"
sustained-writeback	writeback/c32/put	before	2	NA	312.39	178.33	81.0	353235.0	1480772.0	353234.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	16384	16384	"{""200"": 16384}"
sustained-writeback	writeback/c32/put	before	3	NA	311.33	177.73	94.0	355154.0	1510272.0	355153.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	16384	16384	"{""200"": 16384}"
sustained-writeback	writeback/c32/put	after	1	NA	327.69	187.07	94.0	275677.0	1434389.0	275674.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	16384	16384	"{""200"": 16384}"
sustained-writeback	writeback/c32/put	after	2	NA	319.0	182.11	87.0	323662.0	1309812.0	323659.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	16384	16384	"{""200"": 16384}"
sustained-writeback	writeback/c32/put	after	3	NA	319.8	182.56	98.0	313765.0	1400162.0	313761.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	16384	16384	"{""200"": 16384}"
sustained-writeback	writeback/c8/get	before	1	NA	4711.56	2689.68	699.0	2672.0	17403.0	2413.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	4096	4096	"{""200"": 4096}"
sustained-writeback	writeback/c8/get	before	2	NA	6486.16	3702.75	667.0	2432.0	9191.0	2222.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	4096	4096	"{""200"": 4096}"
sustained-writeback	writeback/c8/get	before	3	NA	5415.55	3091.57	686.0	2279.0	19648.0	2079.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	4096	4096	"{""200"": 4096}"
sustained-writeback	writeback/c8/get	after	1	NA	1584.72	904.67	689.0	5205.0	76405.0	4973.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	4096	4096	"{""200"": 4096}"
sustained-writeback	writeback/c8/get	after	2	NA	1352.36	772.02	745.0	9695.0	82067.0	9413.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	4096	4096	"{""200"": 4096}"
sustained-writeback	writeback/c8/get	after	3	NA	1423.3	812.52	742.0	9220.0	84827.0	9106.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	4096	4096	"{""200"": 4096}"
sustained-writeback	writeback/c8/head-hit	before	1	NA	9323.4	0.0	621.0	1966.0	6562.0	1965.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	4096	4096	"{""200"": 4096}"
sustained-writeback	writeback/c8/head-hit	before	2	NA	7419.8	0.0	574.0	1917.0	19044.0	1916.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	4096	4096	"{""200"": 4096}"
sustained-writeback	writeback/c8/head-hit	before	3	NA	10808.74	0.0	579.0	1643.0	5201.0	1638.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	4096	4096	"{""200"": 4096}"
sustained-writeback	writeback/c8/head-hit	after	1	NA	11063.6	0.0	583.0	1618.0	5658.0	1617.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	4096	4096	"{""200"": 4096}"
sustained-writeback	writeback/c8/head-hit	after	2	NA	10761.93	0.0	581.0	1703.0	5714.0	1701.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	4096	4096	"{""200"": 4096}"
sustained-writeback	writeback/c8/head-hit	after	3	NA	10669.46	0.0	607.0	1675.0	6069.0	1670.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	4096	4096	"{""200"": 4096}"
sustained-writeback	writeback/c8/head-miss	before	1	NA	9202.53	0.0	509.0	1265.0	6662.0	1264.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	4096	4096	"{""404"": 4096}"
sustained-writeback	writeback/c8/head-miss	before	2	NA	9660.42	0.0	478.0	1165.0	6211.0	1165.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	4096	4096	"{""404"": 4096}"
sustained-writeback	writeback/c8/head-miss	before	3	NA	10777.69	0.0	479.0	1151.0	3461.0	1151.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	4096	4096	"{""404"": 4096}"
sustained-writeback	writeback/c8/head-miss	after	1	NA	10578.58	0.0	485.0	1267.0	3809.0	1266.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	4096	4096	"{""404"": 4096}"
sustained-writeback	writeback/c8/head-miss	after	2	NA	11059.51	0.0	565.0	1160.0	3083.0	1159.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	4096	4096	"{""404"": 4096}"
sustained-writeback	writeback/c8/head-miss	after	3	NA	10120.15	0.0	538.0	1100.0	4891.0	1097.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	4096	4096	"{""404"": 4096}"
sustained-writeback	writeback/c8/mixed	before	1	NA	3067.35	1433.39	688.0	3466.0	39830.0	3247.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	4096	4096	"{""200"": 3278, ""404"": 818}"
sustained-writeback	writeback/c8/mixed	before	2	NA	2629.19	1228.63	766.0	4752.0	40157.0	4627.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	4096	4096	"{""200"": 3278, ""404"": 818}"
sustained-writeback	writeback/c8/mixed	before	3	NA	2819.27	1317.46	722.0	4329.0	36676.0	4286.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	4096	4096	"{""200"": 3278, ""404"": 818}"
sustained-writeback	writeback/c8/mixed	after	1	NA	3597.47	1681.11	683.0	3187.0	30476.0	3030.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	4096	4096	"{""200"": 3278, ""404"": 818}"
sustained-writeback	writeback/c8/mixed	after	2	NA	3648.98	1705.18	719.0	3089.0	29280.0	2977.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	4096	4096	"{""200"": 3278, ""404"": 818}"
sustained-writeback	writeback/c8/mixed	after	3	NA	3326.95	1554.7	696.0	3685.0	32852.0	3586.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	4096	4096	"{""200"": 3278, ""404"": 818}"
sustained-writeback	writeback/c8/put	before	1	NA	330.73	188.8	215.0	93806.0	358403.0	93803.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	4096	4096	"{""200"": 4096}"
sustained-writeback	writeback/c8/put	before	2	NA	306.61	175.03	210.0	86926.0	381973.0	86924.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	4096	4096	"{""200"": 4096}"
sustained-writeback	writeback/c8/put	before	3	NA	309.38	176.62	232.0	82570.0	386094.0	82568.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	4096	4096	"{""200"": 4096}"
sustained-writeback	writeback/c8/put	after	1	NA	324.37	185.17	233.0	108097.0	287199.0	108095.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	4096	4096	"{""200"": 4096}"
sustained-writeback	writeback/c8/put	after	2	NA	307.21	175.38	232.0	112306.0	282159.0	112304.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	4096	4096	"{""200"": 4096}"
sustained-writeback	writeback/c8/put	after	3	NA	302.74	172.83	237.0	109181.0	304502.0	109179.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	4096	4096	"{""200"": 4096}"
synthetic	cached/c1/get	before	1	NA	825.25	494.66	850.0	1737.0	8276.0	1275.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c1/get	before	2	NA	1219.96	731.26	610.0	1067.0	4589.0	898.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c1/get	before	3	NA	1455.77	872.6	594.0	869.0	2773.0	658.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c1/get	after	1	NA	1368.86	820.51	605.0	952.0	3324.0	655.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c1/get	after	2	NA	1413.15	847.06	602.0	836.0	2542.0	662.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c1/get	after	3	NA	1402.26	840.53	600.0	886.0	2986.0	697.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c1/head-hit	before	1	NA	1233.23	0.0	731.0	866.0	2846.0	865.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c1/head-hit	before	2	NA	1309.17	0.0	730.0	812.0	1517.0	811.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c1/head-hit	before	3	NA	1415.69	0.0	659.0	751.0	1367.0	751.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c1/head-hit	after	1	NA	1187.21	0.0	752.0	924.0	3147.0	923.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c1/head-hit	after	2	NA	1310.02	0.0	743.0	843.0	1125.0	842.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c1/head-hit	after	3	NA	1114.2	0.0	792.0	1063.0	3852.0	1052.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c1/head-miss	before	1	NA	1634.76	0.0	521.0	621.0	3151.0	621.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""404"": 512}"
synthetic	cached/c1/head-miss	before	2	NA	1898.71	0.0	490.0	588.0	1239.0	587.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""404"": 512}"
synthetic	cached/c1/head-miss	before	3	NA	2387.98	0.0	345.0	463.0	1947.0	462.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""404"": 512}"
synthetic	cached/c1/head-miss	after	1	NA	1877.2	0.0	521.0	600.0	1094.0	598.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""404"": 512}"
synthetic	cached/c1/head-miss	after	2	NA	1685.4	0.0	485.0	636.0	3780.0	635.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""404"": 512}"
synthetic	cached/c1/head-miss	after	3	NA	1178.42	0.0	661.0	1173.0	3083.0	1159.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""404"": 512}"
synthetic	cached/c1/mixed	before	1	NA	466.56	224.72	744.0	2141.0	23457.0	1716.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 410, ""404"": 102}"
synthetic	cached/c1/mixed	before	2	NA	452.53	217.96	780.0	2629.0	22311.0	2005.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 410, ""404"": 102}"
synthetic	cached/c1/mixed	before	3	NA	513.65	247.4	648.0	2033.0	22039.0	1942.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 410, ""404"": 102}"
synthetic	cached/c1/mixed	after	1	NA	451.14	217.29	730.0	4128.0	23291.0	3738.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 410, ""404"": 102}"
synthetic	cached/c1/mixed	after	2	NA	439.76	211.81	746.0	4310.0	31609.0	3844.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 410, ""404"": 102}"
synthetic	cached/c1/mixed	after	3	NA	366.79	176.66	880.0	4930.0	34728.0	4708.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 410, ""404"": 102}"
synthetic	cached/c1/put	before	1	NA	72.96	43.73	3932.0	22774.0	246487.0	22770.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c1/put	before	2	NA	72.19	43.27	3896.0	23113.0	247223.0	23110.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c1/put	before	3	NA	70.13	42.04	3990.0	24058.0	246149.0	24055.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c1/put	after	1	NA	64.7	38.78	6325.0	23567.0	247998.0	23566.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c1/put	after	2	NA	66.1	39.62	6172.0	22605.0	248108.0	22602.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c1/put	after	3	NA	61.86	37.08	6974.0	24659.0	271422.0	24655.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c128/get	before	1	NA	6180.07	3704.4	19758.0	27636.0	34982.0	27550.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	cached/c128/get	before	2	NA	5983.49	3586.57	20258.0	31164.0	43408.0	31116.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	cached/c128/get	before	3	NA	6150.62	3686.75	19250.0	28119.0	37332.0	27955.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	{}	3072	3072	"{""200"": 3072}"
synthetic	cached/c128/get	after	1	NA	6011.42	3603.31	20223.0	28975.0	44586.0	28892.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	cached/c128/get	after	2	NA	6034.37	3617.07	20234.0	27963.0	36685.0	27872.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	cached/c128/get	after	3	NA	6314.52	3784.99	18132.0	28789.0	39189.0	28621.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	cached/c128/head-hit	before	1	NA	6118.77	0.0	20166.0	29327.0	36019.0	29326.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	cached/c128/head-hit	before	2	NA	6208.26	0.0	19396.0	27691.0	33512.0	27684.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	cached/c128/head-hit	before	3	NA	5518.67	0.0	20498.0	32668.0	73711.0	32667.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	{}	3072	3072	"{""200"": 3072}"
synthetic	cached/c128/head-hit	after	1	NA	6235.24	0.0	20176.0	27101.0	33382.0	27064.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
